timestamp,bicep_raw,tricep_raw,bicep_envelope,tricep_envelope,ratio_b_to_t,co_activation,label
18:18:02.768663,186.09,992.84,10.405999999999995,44.6985,0.2328042328042327,10.405999999999995,yaw towards right
18:18:02.781413,190.17,892.04,10.615499999999995,41.568500000000014,0.2553736603437698,10.615499999999995,yaw towards right
18:18:02.789538,202.62,877.32,12.8805,44.32050000000001,0.290621721325346,12.8805,yaw towards right
18:18:02.800590,197.45,911.11,13.489499999999998,46.61250000000002,0.2893966210780368,13.489499999999998,yaw towards right
18:18:02.812509,200.84,893.76,14.2625,51.99300000000001,0.2743157732771719,14.2625,yaw towards right
18:18:02.825876,192.11,992.46,13.2895,49.860499999999995,0.2665336288244201,13.2895,yaw towards right
18:18:02.834629,195.67,963.47,13.219500000000002,45.58400000000001,0.2900030712530712,13.219500000000002,yaw towards right
18:18:02.846624,197.09,926.14,11.907500000000004,46.731500000000025,0.2548067149567208,11.907500000000004,yaw towards right
18:18:02.858598,202.12,905.97,12.289000000000003,39.22050000000003,0.3133310386150099,12.289000000000003,yaw towards right
18:18:02.871769,204.66,888.22,11.879500000000007,37.90950000000002,0.3133647238818766,11.879500000000007,yaw towards right
18:18:02.883411,212.31,988.91,11.40900000000001,45.32500000000002,0.2517153888582461,11.40900000000001,yaw towards right
18:18:02.891595,218.63,959.31,11.353000000000009,39.813,0.2851581141838095,11.353000000000009,yaw towards right
18:18:02.903911,205.66,1048.76,9.279500000000004,40.27600000000002,0.2303977554871387,9.279500000000004,yaw towards right
18:18:02.916268,206.43,1010.75,7.907000000000008,40.05300000000001,0.1974134272089482,7.907000000000008,yaw towards right
18:18:02.927148,200.32,920.42,6.544500000000005,38.35550000000002,0.1706274197963786,6.544500000000005,yaw towards right
18:18:02.936555,213.55,901.37,6.9855000000000045,42.01050000000001,0.1662798586067769,6.9855000000000045,yaw towards right
18:18:02.948167,204.84,884.59,6.573500000000005,44.9105,0.1463688892352569,6.573500000000005,yaw towards right
18:18:02.956861,194.25,886.6,7.353500000000002,45.70349999999998,0.160895773846642,7.353500000000002,yaw towards right
